"resourceId","tipo editorial","idioma","ruta","slug","canonical","alternates/hreflang","título SEO","H1","meta description","estado de indexación previsto","PDF asociado","existencia del archivo","idioma del PDF","estado HTTP esperado","autor","revisor","datePublished","dateModified","fuentes","DOI","estado de revisión editorial"
"distributor-checklist","Guide technique","fr","/fr/ressources/checklist-distributeurs-kits-analyse-eau","checklist-distributeurs-kits-analyse-eau","https://aquaverify.com/fr/ressources/checklist-distributeurs-kits-analyse-eau","x-default=https://aquaverify.com/resources/water-testing-kit-distributor-checklist; en=https://aquaverify.com/resources/water-testing-kit-distributor-checklist; es=https://aquaverify.com/es/recursos/checklist-distribuidores-kits-analisis-agua; fr=https://aquaverify.com/fr/ressources/checklist-distributeurs-kits-analyse-eau; it=https://aquaverify.com/it/risorse/checklist-distributori-kit-analisi-acqua; ca=https://aquaverify.com/ca/recursos/checklist-distribuidors-kits-analisi-aigua","Checklist distributeurs kits analyse eau | AquaVerify OEM","Checklist pour distributeurs de kits d’analyse de l’eau","Checklist pratique pour distributeurs scientifiques évaluant kits de microbiologie de l’eau, options OEM et flux logiciels connectés.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"distributor-checklist","Guida tecnica","it","/it/risorse/checklist-distributori-kit-analisi-acqua","checklist-distributori-kit-analisi-acqua","https://aquaverify.com/it/risorse/checklist-distributori-kit-analisi-acqua","x-default=https://aquaverify.com/resources/water-testing-kit-distributor-checklist; en=https://aquaverify.com/resources/water-testing-kit-distributor-checklist; es=https://aquaverify.com/es/recursos/checklist-distribuidores-kits-analisis-agua; fr=https://aquaverify.com/fr/ressources/checklist-distributeurs-kits-analyse-eau; it=https://aquaverify.com/it/risorse/checklist-distributori-kit-analisi-acqua; ca=https://aquaverify.com/ca/recursos/checklist-distribuidors-kits-analisi-aigua","Checklist distributori kit analisi acqua | AquaVerify OEM","Checklist per distributori di kit analisi acqua","Checklist pratica per distributori scientifici che valutano kit di microbiologia dell’acqua, opzioni OEM e flussi software collegati.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"distributor-checklist","Guia tècnica","ca","/ca/recursos/checklist-distribuidors-kits-analisi-aigua","checklist-distribuidors-kits-analisi-aigua","https://aquaverify.com/ca/recursos/checklist-distribuidors-kits-analisi-aigua","x-default=https://aquaverify.com/resources/water-testing-kit-distributor-checklist; en=https://aquaverify.com/resources/water-testing-kit-distributor-checklist; es=https://aquaverify.com/es/recursos/checklist-distribuidores-kits-analisis-agua; fr=https://aquaverify.com/fr/ressources/checklist-distributeurs-kits-analyse-eau; it=https://aquaverify.com/it/risorse/checklist-distributori-kit-analisi-acqua; ca=https://aquaverify.com/ca/recursos/checklist-distribuidors-kits-analisi-aigua","Checklist distribuïdors kits anàlisi aigua | AquaVerify OEM","Checklist per a distribuïdors de kits d’anàlisi d’aigua","Checklist pràctica per a distribuïdors científics que avaluen kits de microbiologia de l’aigua, opcions OEM i fluxos digitals connectats.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"eu-drinking-water-directive-coliphages","Technical guide","en","/resources/eu-drinking-water-directive-coliphages","eu-drinking-water-directive-coliphages","https://aquaverify.com/resources/eu-drinking-water-directive-coliphages","x-default=https://aquaverify.com/resources/eu-drinking-water-directive-coliphages; en=https://aquaverify.com/resources/eu-drinking-water-directive-coliphages; es=https://aquaverify.com/es/recursos/directiva-europea-agua-potable-colifagos; fr=https://aquaverify.com/fr/ressources/directive-europeenne-eau-potable-coliphages; it=https://aquaverify.com/it/risorse/direttiva-europea-acqua-potabile-colifagi; ca=https://aquaverify.com/ca/recursos/directiva-europea-aigua-potable-colifags","EU Directive 2020/2184, somatic coliphages and water risk | AquaVerify","European Drinking Water Directive and somatic coliphages: practical guide for laboratories and operators","Practical guide on the European Drinking Water Directive, somatic coliphages, sampling plans, treatment evidence, AquaVerify products and Cloud traceability.","index, follow","https://www.sanidad.gob.es/areas/sanidadAmbiental/calidadAguas/aguasConsumoHumano/publicaciones/docs/2023_GUIA_RD_3_2023.pdf","external-link","en","200","AquaVerify","","","","","","standard-resource-review"
"eu-drinking-water-directive-coliphages","Guía técnica","es","/es/recursos/directiva-europea-agua-potable-colifagos","directiva-europea-agua-potable-colifagos","https://aquaverify.com/es/recursos/directiva-europea-agua-potable-colifagos","x-default=https://aquaverify.com/resources/eu-drinking-water-directive-coliphages; en=https://aquaverify.com/resources/eu-drinking-water-directive-coliphages; es=https://aquaverify.com/es/recursos/directiva-europea-agua-potable-colifagos; fr=https://aquaverify.com/fr/ressources/directive-europeenne-eau-potable-coliphages; it=https://aquaverify.com/it/risorse/direttiva-europea-acqua-potabile-colifagi; ca=https://aquaverify.com/ca/recursos/directiva-europea-aigua-potable-colifags","Directiva UE 2020/2184, RD 3/2023 y colífagos somáticos | AquaVerify","Directiva europea de agua potable y colífagos somáticos: guía práctica para laboratorios y operadores","Guía práctica sobre Directiva Europea de Agua Potable, RD 3/2023, colífagos somáticos, planes de muestreo, evidencia y productos AquaVerify.","index, follow","https://www.sanidad.gob.es/areas/sanidadAmbiental/calidadAguas/aguasConsumoHumano/publicaciones/docs/2023_GUIA_RD_3_2023.pdf","external-link","es","200","AquaVerify","","","","","","standard-resource-review"
"eu-drinking-water-directive-coliphages","Guide technique","fr","/fr/ressources/directive-europeenne-eau-potable-coliphages","directive-europeenne-eau-potable-coliphages","https://aquaverify.com/fr/ressources/directive-europeenne-eau-potable-coliphages","x-default=https://aquaverify.com/resources/eu-drinking-water-directive-coliphages; en=https://aquaverify.com/resources/eu-drinking-water-directive-coliphages; es=https://aquaverify.com/es/recursos/directiva-europea-agua-potable-colifagos; fr=https://aquaverify.com/fr/ressources/directive-europeenne-eau-potable-coliphages; it=https://aquaverify.com/it/risorse/direttiva-europea-acqua-potabile-colifagi; ca=https://aquaverify.com/ca/recursos/directiva-europea-aigua-potable-colifags","Directive UE 2020/2184, coliphages somatiques et risque eau | AquaVerify","Directive européenne sur l’eau potable et coliphages somatiques : guide pratique","Guide pratique sur Directive européenne eau potable, coliphages somatiques, plans de prélèvement, preuves de traitement et AquaVerify Cloud.","index, follow","https://www.sanidad.gob.es/areas/sanidadAmbiental/calidadAguas/aguasConsumoHumano/publicaciones/docs/2023_GUIA_RD_3_2023.pdf","external-link","fr","200","AquaVerify","","","","","","standard-resource-review"
"eu-drinking-water-directive-coliphages","Guida tecnica","it","/it/risorse/direttiva-europea-acqua-potabile-colifagi","direttiva-europea-acqua-potabile-colifagi","https://aquaverify.com/it/risorse/direttiva-europea-acqua-potabile-colifagi","x-default=https://aquaverify.com/resources/eu-drinking-water-directive-coliphages; en=https://aquaverify.com/resources/eu-drinking-water-directive-coliphages; es=https://aquaverify.com/es/recursos/directiva-europea-agua-potable-colifagos; fr=https://aquaverify.com/fr/ressources/directive-europeenne-eau-potable-coliphages; it=https://aquaverify.com/it/risorse/direttiva-europea-acqua-potabile-colifagi; ca=https://aquaverify.com/ca/recursos/directiva-europea-aigua-potable-colifags","Direttiva UE 2020/2184, colifagi somatici e rischio acqua | AquaVerify","Direttiva europea sull’acqua potabile e colifagi somatici: guida pratica","Guida pratica su Direttiva europea acqua potabile, colifagi somatici, piani di campionamento, evidenze di trattamento e AquaVerify Cloud.","index, follow","https://www.sanidad.gob.es/areas/sanidadAmbiental/calidadAguas/aguasConsumoHumano/publicaciones/docs/2023_GUIA_RD_3_2023.pdf","external-link","it","200","AquaVerify","","","","","","standard-resource-review"
"eu-drinking-water-directive-coliphages","Guia tècnica","ca","/ca/recursos/directiva-europea-aigua-potable-colifags","directiva-europea-aigua-potable-colifags","https://aquaverify.com/ca/recursos/directiva-europea-aigua-potable-colifags","x-default=https://aquaverify.com/resources/eu-drinking-water-directive-coliphages; en=https://aquaverify.com/resources/eu-drinking-water-directive-coliphages; es=https://aquaverify.com/es/recursos/directiva-europea-agua-potable-colifagos; fr=https://aquaverify.com/fr/ressources/directive-europeenne-eau-potable-coliphages; it=https://aquaverify.com/it/risorse/direttiva-europea-acqua-potabile-colifagi; ca=https://aquaverify.com/ca/recursos/directiva-europea-aigua-potable-colifags","Directiva UE 2020/2184, colífags somàtics i risc de l’aigua | AquaVerify","Directiva europea d’aigua potable i colífags somàtics: guia pràctica","Guia pràctica sobre Directiva europea d’aigua potable, colífags somàtics, plans de mostreig, evidències de tractament i AquaVerify Cloud.","index, follow","https://www.sanidad.gob.es/areas/sanidadAmbiental/calidadAguas/aguasConsumoHumano/publicaciones/docs/2023_GUIA_RD_3_2023.pdf","external-link","ca","200","AquaVerify","","","","","","standard-resource-review"
"water-compliance-software-guide","Technical guide","en","/resources/water-compliance-software-guide","water-compliance-software-guide","https://aquaverify.com/resources/water-compliance-software-guide","x-default=https://aquaverify.com/resources/water-compliance-software-guide; en=https://aquaverify.com/resources/water-compliance-software-guide; es=https://aquaverify.com/es/recursos/software-cumplimiento-calidad-agua; fr=https://aquaverify.com/fr/ressources/logiciel-conformite-qualite-eau; it=https://aquaverify.com/it/risorse/software-conformita-qualita-acqua; ca=https://aquaverify.com/ca/recursos/software-compliment-qualitat-aigua","Water quality software evidence: LIMS, CoA and traceability | AquaVerify","Software evidence layer for water quality: LIMS, CoA and traceability","Guide on when to evaluate a software layer for water quality, audit trail, LIMS, CoA, customer portal, traceability and AquaVerify Cloud.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"water-compliance-software-guide","Guía técnica","es","/es/recursos/software-cumplimiento-calidad-agua","software-cumplimiento-calidad-agua","https://aquaverify.com/es/recursos/software-cumplimiento-calidad-agua","x-default=https://aquaverify.com/resources/water-compliance-software-guide; en=https://aquaverify.com/resources/water-compliance-software-guide; es=https://aquaverify.com/es/recursos/software-cumplimiento-calidad-agua; fr=https://aquaverify.com/fr/ressources/logiciel-conformite-qualite-eau; it=https://aquaverify.com/it/risorse/software-conformita-qualita-acqua; ca=https://aquaverify.com/ca/recursos/software-compliment-qualitat-aigua","Software para cumplimiento en calidad del agua: LIMS, CoA y trazabilidad | AquaVerify","Capa de evidencia software para calidad del agua: LIMS, CoA y trazabilidad","Guía sobre cuándo evaluar una capa software para calidad del agua, audit trail, LIMS, CoA, portal cliente, trazabilidad y AquaVerify Cloud.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"water-compliance-software-guide","Guide technique","fr","/fr/ressources/logiciel-conformite-qualite-eau","logiciel-conformite-qualite-eau","https://aquaverify.com/fr/ressources/logiciel-conformite-qualite-eau","x-default=https://aquaverify.com/resources/water-compliance-software-guide; en=https://aquaverify.com/resources/water-compliance-software-guide; es=https://aquaverify.com/es/recursos/software-cumplimiento-calidad-agua; fr=https://aquaverify.com/fr/ressources/logiciel-conformite-qualite-eau; it=https://aquaverify.com/it/risorse/software-conformita-qualita-acqua; ca=https://aquaverify.com/ca/recursos/software-compliment-qualitat-aigua","Software qualité de l’eau : LIMS, CoA et traçabilité | AquaVerify","Couche de preuve logicielle pour la qualité de l’eau : LIMS, CoA et traçabilité","Guide pour évaluer une couche logicielle qualité de l’eau: audit trail, LIMS, CoA, portail client, traçabilité et AquaVerify Cloud.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"water-compliance-software-guide","Guida tecnica","it","/it/risorse/software-conformita-qualita-acqua","software-conformita-qualita-acqua","https://aquaverify.com/it/risorse/software-conformita-qualita-acqua","x-default=https://aquaverify.com/resources/water-compliance-software-guide; en=https://aquaverify.com/resources/water-compliance-software-guide; es=https://aquaverify.com/es/recursos/software-cumplimiento-calidad-agua; fr=https://aquaverify.com/fr/ressources/logiciel-conformite-qualite-eau; it=https://aquaverify.com/it/risorse/software-conformita-qualita-acqua; ca=https://aquaverify.com/ca/recursos/software-compliment-qualitat-aigua","Software qualità dell’acqua: LIMS, CoA e tracciabilità | AquaVerify","Strato software di evidenza per la qualità dell’acqua: LIMS, CoA e tracciabilità","Guida per valutare uno strato software per qualità dell’acqua: audit trail, LIMS, CoA, portale cliente, tracciabilità e AquaVerify Cloud.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"water-compliance-software-guide","Guia tècnica","ca","/ca/recursos/software-compliment-qualitat-aigua","software-compliment-qualitat-aigua","https://aquaverify.com/ca/recursos/software-compliment-qualitat-aigua","x-default=https://aquaverify.com/resources/water-compliance-software-guide; en=https://aquaverify.com/resources/water-compliance-software-guide; es=https://aquaverify.com/es/recursos/software-cumplimiento-calidad-agua; fr=https://aquaverify.com/fr/ressources/logiciel-conformite-qualite-eau; it=https://aquaverify.com/it/risorse/software-conformita-qualita-acqua; ca=https://aquaverify.com/ca/recursos/software-compliment-qualitat-aigua","Software per a qualitat de l’aigua: LIMS, CoA i traçabilitat | AquaVerify","Capa d’evidència software per a qualitat de l’aigua: LIMS, CoA i traçabilitat","Guia per avaluar una capa software per a qualitat de l’aigua: audit trail, LIMS, CoA, portal client, traçabilitat i AquaVerify Cloud.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
